CHAPTER 1: Number System
SECTION: EXERCISE (objective MCQs)
Questions 142-186

===== QUESTIONS =====
142. (c)

143. (d)

144. (d)

145. (e)

146. (c)

147. (a)

148. (b)

149. (c)

150. (a)

151. (e)

152. (c)

153. (c)

154. (c)

155. (b)

156. (a)

157. (a)

158. (d)

159. (b)

160. (c)

161. (d)

162. (d)

163. (b)

164. (d)

165. (d)

166. (a)

167. (a)

168. (a)

169. (c)

170. (b)

171. (d)

172. (b)

173. (c)

174. (a)

175. (b)

176. (a)

177. (a)

178. (d)

179. (c)

180. (a)

181. (d)

182. (c)

183. (c)

184. (b)

185. (b)

186. (c)

===== ANSWER KEY =====
142. (c)
143. (d)
144. (d)
145. (e)
146. (c)
147. (a)
148. (b)
149. (c)
150. (a)
151. (e)
152. (c)
153. (c)
154. (c)
155. (b)
156. (a)
157. (a)
158. (d)
159. (b)
160. (c)
161. (d)
162. (d)
163. (b)
164. (d)
165. (d)
166. (a)
167. (a)
168. (a)
169. (c)
170. (b)
171. (d)
172. (b)
173. (c)
174. (a)
175. (b)
176. (a)
177. (a)
178. (d)
179. (c)
180. (a)
181. (d)
182. (c)
183. (c)
184. (b)
185. (b)
186. (c)

===== DETAILED SOLUTIONS =====
142. a + b + c = 0 ⇒ a + b = – c, (b + c) = – a and (c + a) = – b
	
	                 ⇒ (a + b) (b + c) (c + a) = (– c) ×
(– a) × (– b) = – (abc).

143. (a2 + b2 + c2 – ab – bc – ca)	 = (a + b + c)2 – 3 (ab + bc + ca)
	
	 	
	
= (7 + 5 + 3)2 – 3 (35 + 15 + 21)
	
	 	
	
= (15)2 – 3 × 71
	
	 	
	
= (225 – 213) = 12.

144. Both addition and multiplication of numbers are com­
mutative and associative.

38	
QUANTITATIVE APTITUDE

145. 9H + H8 + H6 = 230	⇒ {(9 × 10) + H} + (10H + 8) +
	
	 	
(10H + 6) = 230
	
	 ⇒ 21 H + 104 = 230 ⇒ 21H = 126 	
⇒ H = 6.

146. Let the missing digit be x. Then, 1 (carried over) + 3 + x 
+ x = 10 + x ⇒ x = 6.

147. Clearly, M = 0 since 304 × 4 = 1216.

148. 5p9 + 327 + 2q8 = 1114	⇒ (500 + 10p + 9) + (327) + (200 
+ 10q + 8) = 1114
	
	 	
	⇒ 10(p + q) + 1044 = 1114
	
	 	
⇒ 10 (p + q) = 70 ⇒ (p + q) = 7
	
	 	
	⇒ Maximum value of q is 7
[As minimum value of p = 0]

149. 5P7 + 8Q9 + R32 = 1928	 ⇒	 (500 + 10P + 7) + (800 + 10Q 
+ 9) + (100R + 30 + 2) = 1928
	
	 	
	
⇒	 10P + 10Q + 100R + 1348 = 1928
	
	 	
	
⇒ 10(P + Q + 10R) = 580
	
	 	
	
⇒	 P + Q + 10R = 58 ⇒ R = 5 and 
P + Q = 8 or R = 4 and P + Q = 18
	
	 	
	
⇒	 Maximum value of Q is 9 
[for P = 9 in second case]

150. Let 
=
1 5 4
78
148
x
y
. 
	
	 Then, 10000 + 1000 x + 500 + 10y + 4 = 148 × 78
	
	 	
	
⇒	 10000 + 1000x + 500 + 10y + 4 = 11544
	
	 	
	
	 = 10000 + 1000 + 500 + 40 + 4
	
	 	
	
⇒	 1000x = 1000 ⇒ x = 1.

151. Let 6x43 – 46y9 = 1904.
	
	 Clearly, y = 3 and x = 5.
	
	 Hence * must be replaced by 5.

152. 5 P 9 – 7 Q 2  + 9 R 6 = 823
	
	 ⇒	
(500 + 10P + 9) – (700 + 10Q + 2) +
(900 + 10R + 6) = 823
	
	 ⇒  (500 + 900 – 700) + 10(P + R – Q) + (9 + 6 – 2) = 823
	
	 ⇒  700 + 10(P + R – Q) = 810 = 700 + 110 
	
	 ⇒  10 (P + R – Q) = 110
	
	 ⇒  P + R – Q = 11
	
	 ⇒  Q = (P + R – 11).
	
	 To get maximum value of Q we take P = 9 and R = 9. 
	
	 This gives Q = (9 + 9 – 11) = 7.
	
	 Hence, the maximum value of Q is 7.

153. Let the required digit be x. Then
	
	 	
	x + 1x + 2x + x3 + x1 = 21x
	
	 ⇒	
x + 10 + x + 20 + x + 10x + 3 + 10x + 1 = 200 + 10 + x
	
	 ⇒	
22x = 210 – 34 = 176 ⇒ x = 8.
	
	 Hence, the required digit is 8.

154. It is given that D = 0. So, we have A = 5.
	
	 So, 1 is carried over.
	
	  	
1 + B + C = 10 + C ⇒ 1 + B = 10 ⇒ B = 9.
	
	 Now, 1 + C + C = A ⇒ 1 + 2C = 5 ⇒ 2 C = 4 ⇒ C = 2.
	
	 Hence B = 9.
   C B A = 5
+ C C A = 5
   A C 0
1
1

155. We have, C = 2.

156. Since 13b7 is divisible by 11, we have
	
	 (7 + 3) – (b + 1) = 0 ⇒ 9 – b = 0 ⇒ b = 9.
	
	 Putting b = 9, a + 8 = 9 we get a = 1. Hence, (a + b)
= (1 + 9) = 10.
  4 a 3
  9 8 4
1 3 b 7

157. Clearly, we have ab × b = 24 and ab × a = 12.
	
	 \ 
24
2
1,

158. Clearly, 111 × 1 = 111 ≠ 8111.
	
	 But, 999 × 9 = 8991. Hence, we have 9 in place of *.

159. (1 * 2) = 1 + 6 × 2 = 1 + 12 = 13.
	
	 (1 * 2) * 3 = 13 * 3 = 13 + 6 × 3 = 13 + 18 = 31.

160. 8 – 7 – 6
8
7
6 – 7
6 – 6
=
×
×
×
	
	 = (56 – 7 – 1) × 6
48
6
6
8
6
=
×
=
×
×
.

161. Highest power of 3 in 99!	= 
2
3
4
99
99
99
99
3
3
3
3








+
+
+
















	
	 	
	
= 
99
99
99
99
3
9
27
81








+
+
+
















	
	 	
	
= 33 + 11 + 3 + 1 = 48.
	
	 Since 9 = 32, so highest power of 9 dividing 99! = 48

162. Every number from 5  onwards is completely divisible 
by 5.
	
	 \ ( 5
6
7
........
100)
+
+
+
+
 is completely divisible by 5.
	
	 And, 
( 1
2
3
4)
(1
2
3
2
1
4
3
2
1)
(1
2
6
24)

163. 610 × 717 × 1127 = (2 × 3)10 × 717 × 1127 = 210 × 310 × 717 × 1127.
	
	 Number of prime factors in the given expression = (10 + 
10 + 17 + 27) = 64.

164. (30)7 × (22)5 × (34)11	= (2 × 3 × 5)7 × (2 × 11)5 × (2 × 17)11
	
	 	
	
= 2(7 + 5 + 11) × 37 × 57 × 115 × 1711
	
	 	
	
= (223 × 37 × 57 × 115 × 1711).
	
	 Number of prime factors = (23 + 7 + 7 + 5 + 11) = 53.

165. Let x × 48 = 173 × 240. Then, x = 173
240
173
5

166. (1000 + x) > (1000 × x). Clearly, x = 1.

167. Let the original number be x. Then,	
	
(
7)
5
5
35
– 3
12
15
5
35
135
9
9
x
x
x
+
×
+
=
⇒
=
⇒
+
=
	
	 ⇒ 5x = 100 ⇒ x = 20.

168. 38950 is completely divisible by 410 only.
	
	 Hence ` 410 is the correct answer.

169. Let the four consecutive even numbers be a, a + 2, a + 4 
and a + 6.
	
	 Then, a + a + 2 + a + 4 + a + 6 = 180 ⇒ 4a = 168 
	
	 ⇒ a = 42.
	
	 So, these numbers are 42, 44, 46 and 48.
	
	 Sum of next four consecutive even numbers = (50 + 52 
+ 54 + 56) = 212.

170. Number on thumbs = 1, 9, 17, 25, .............
	
	 This is an AP in which a = 1 and d = (9 – 1) = 8.
6 x 4 3
– 4 6 y 9
1 9 0 4
3

NUMBER SYSTEM	
39
	
	 \	
Tn = a + (n – 1)d = 1 + 8(n – 1) = (8n – 7).
	
	 	
8n – 7 = 1994 ⇒ 8n = 2001 ⇒ n = 250.
	
	 T250 = 1 + (250 – 1) × 8 = 1 + 249 × 8 = 1993.
 
 So, 1993 lies on thumb and 1994 on index finger.

171. Out of four consecutive integers two are even and therefore, 
their product is even and on adding 1 to it, we get an 
odd integer. So, n is odd. Some possible values of n are 
as under: 
	
	 	
n = 1 + (1 × 2 × 3 × 4) = (1 + 24) = 25 = 52,
	
	 	
n = 1 + (2 × 3 × 4 × 5) = (1 + 120) = 121 = (11)2,
	
	 	
n = 1 + (3 × 4 × 5 × 6) = (1 + 360) = 361 = (19)2,
	
	 	
n = 1 + (4 × 5 × 6 × 7) = 841 = (29)2 and so on.
	
	 Hence, n is odd and a perfect square.

172. (x2 + y2) = (x + y)2 – 2xy = (15)2 – 2 × 56
	
	            = (225 – 112) = 113.

173. (22 + 42 + 62 +...........+ 402)	= (1 × 2)2 + (2 × 2)2 + (2 × 3)2 
+ ...... + (2 × 20)2 = 22 × (12 + 22 + 32 +........+ 202)
	
	                       = (4 × 2870) = 11480.

174. 52 + 62 +.........+ 102 + 202	= (12 + 22 + 32 +........+ 102) – (12 
+ 22 + 32 + 42) + 400
	
	 = 1
(
1) (2
1) – (1
4
9
16)
400, where
6 n n
n
n
+
+
+
+
+
+
= 10
	
	 = 
10
11
21 – 30
400
(385 – 30
400)
6
1


×
×
×
+
=
+




= 755.

175. (6 + 12 + 18 + 24 + ..... + 60) = 6 × (1 + 2 + 3 + 4 +.........+ 
10) = 6 × 55 = 330.

176. 2m > 960 when the least value of m is 10.
	
	 Then, 210 = 1024 and 1024 – 960 = 64 = 26.
	
	 \ m = 10 and n = 6.

177. We keep on dividing 33333... by 7 till we get 0 as 
remainder.	
	   
 
	
	 \ Required number = 47619

178. We keep on dividing 99999.... by 7 till we get 0 as remainder.
	
	 \ Required number = 142857.
	
	 Number of digits = 6.

179. Clearly, 7261 must be replaced by 2961, which is possibvle 
if 6648 is replaced by 6218, which in turn is possible if 
5599 is replaced by 5556.
	
	 Thus, the correct number is 555681.

180. Clearly, multiples of 2 and 5 together yield 0.
	
	 Since the product of odd numbers contains no power 
of 2, so the given product does not give 0 at the unit 
place.

181. Let N = 1 × 2 × 3 × 4 ×.........× 1000 = 1000!
	
	 Clearly, the highest power of 2 in N is very high as 
compared to that of 5.
	
	 So, the number of zeros in N will be equal to the highest 
power of 5 in N.
	
	 \ Required number of zeros
	
	 	
=	
2
3
4
1000
1000
1000
1000
5
5
5
5








+
+
+
















 
	
	       = 200 + 40 + 8 + 1 = 249.

182. Let N = 10 × 20 × 30 × ....... × 1000 = 10100 × (1 × 2 × 3 
× 4 ×......... 100) = 10100 × 100!
	
	 Number of zeros in 100 ! = Highest power of 5 in 100 ! 
= 
2
100
100
20
4

183. Let N	 = 5 × 10 × 15 × 20 × 25 × 30 × 35 × 40 × 45 × 50
	
	 	
= 510 × (1 × 2 × 3 × 4 ×......... × 10) = 510 × 10!
	
	 Highest power of 2 in 10! = 
2
3
10
10
10
5
2
1

184. Clearly, highest power of 2 is much higher as compared 
to that of 5 in 60!, so
	
	 Required number of zeros = Highest power of 
5 = 
2
60
60
12
2

185. Let N = (1 × 3 × 5 × 7 × .... × 99) × 128.
	
	 Clearly, N contains 10 multiples of 5 (5, 15, 25, 35, ....., 
95) and only one multiple of 2 i.e. 128 or 27.
	
	 Clearly, highest power of 5 in N is greater than that of 2.
	
	 \ Number of zeros in N = Highest power of 2 in N = 7.

186. N = 2 × 4 × 6 × 8 × ......... × 98 × 100
	
	    = 250 × (1 × 2 × 3 × .......... × 49 × 50) = 250 × 50!
	
	 Clearly, the highest power of 2 in N is much higher than 
that of 5.
	
	 \ Number of zeros in N = Highest power of 5 in N = 
2
50
50
10
2
